QGPIORecord, QRC v6.1.0, 21-12-2023 @ 11:43:59, Windows 10 Version 2009, 10.0.22621, x86_64,,,,,,,
Time, x1, x2, x3, P11, P12, P13, P22, P23, P33, y1, y2, ValueIn11
144163,0.361437,-4.47E-27,6.92E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144174,0.361437,-4.19E-27,6.49E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144184,0.361437,-3.92E-27,6.08E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144194,0.361437,-3.68E-27,5.70E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144203,0.361437,-3.45E-27,5.35E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144214,0.361437,-3.23E-27,5.01E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144224,0.361437,-3.03E-27,4.70E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144234,0.361437,-2.84E-27,4.41E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144243,0.361437,-2.67E-27,4.13E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144253,0.361437,-2.50E-27,3.87E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144264,0.361437,-2.34E-27,3.63E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144274,0.361437,-2.20E-27,3.40E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144283,0.361437,-2.06E-27,3.19E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144293,0.361437,-1.93E-27,2.99E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144304,0.361437,-1.81E-27,2.81E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144314,0.361437,-1.70E-27,2.63E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144324,0.361437,-1.59E-27,2.47E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144333,0.361437,-1.49E-27,2.31E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144344,0.361437,-1.40E-27,2.17E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144354,0.361437,-1.31E-27,2.03E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
