QGPIORecord, QRC v6.1.0, 20-12-2023 @ 16:45:22, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7x, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1958831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1958840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1958850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1958860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1958871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1958880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1958890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1958900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1958910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1958920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1958930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1958940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1958950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1958960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1958970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1958980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1958990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1959301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
